MSC_56303.0,5
MSC_27944.0,0
MSC_24080.0,0
MSC_90875.0,4
MSC_65111.0,5
MSC_84501.0,2
MSC_67381.0,6
MSC_22712.0,6
MSC_53405.0,4
MSC_56141.0,6
MSC_52257.0,6
MSC_30506.0,5
MSC_38462.0,4
MSC_74518.0,5
MSC_80096.0,0
MSC_30388.0,5
MSC_48107.0,1
MSC_55895.0,5
MSC_38522.0,5
MSC_46963.0,4
MSC_55981.0,5
MSC_34426.0,0
MSC_29507.0,4
MSC_76728.0,2
MSC_41805.0,4
MSC_84927.0,0
MSC_20847.0,0
MSC_44086.0,5
MSC_61826.0,4
MSC_79050.0,4
MSC_48373.0,0
MSC_50878.0,0
MSC_84388.0,5
MSC_21082.0,0
MSC_62342.0,0
MSC_29990.0,3
MSC_90838.0,4
MSC_32519.0,1
MSC_37605.0,5
MSC_20105.0,3
MSC_22977.0,6
MSC_51662.0,5
MSC_37505.0,0
MSC_36415.0,5
MSC_52823.0,0
MSC_20345.0,2
MSC_30503.0,6
MSC_71660.0,5
MSC_44203.0,0
MSC_53768.0,5
MSC_58663.0,4
MSC_74120.0,4
MSC_23860.0,5
MSC_46857.0,6
MSC_45126.0,5
MSC_64347.0,6
MSC_78170.0,6
MSC_75241.0,0
MSC_21439.0,0
MSC_75812.0,6
MSC_85185.0,0
MSC_27044.0,6
MSC_76715.0,6
MSC_67370.0,1
MSC_40897.0,4
MSC_82389.0,6
MSC_58230.0,5
MSC_89868.0,4
MSC_41970.0,4
MSC_35944.0,6
MSC_88299.0,0
MSC_21245.0,4
MSC_56954.0,1
MSC_40737.0,0
MSC_38441.0,4
MSC_21518.0,0
MSC_22958.0,4
MSC_39088.0,0
MSC_50862.0,6
MSC_38165.0,0
MSC_89097.0,5
MSC_20329.0,2
MSC_75145.0,3
MSC_48119.0,4
MSC_38644.0,4
MSC_62659.0,6
MSC_69062.0,5
MSC_74876.0,6
MSC_35006.0,6
MSC_22119.0,5
MSC_53561.0,6
MSC_21704.0,6
MSC_30162.0,5
MSC_28184.0,6
MSC_52643.0,5
MSC_56171.0,4
MSC_87383.0,0
MSC_61878.0,6
MSC_48987.0,5
MSC_38044.0,4
MSC_36089.0,2
MSC_20349.0,6
MSC_88842.0,5
MSC_26100.0,0
MSC_69630.0,0
MSC_28826.0,4
MSC_28100.0,5
MSC_59573.0,0
MSC_53852.0,4
MSC_50142.0,0
MSC_32411.0,6
MSC_42970.0,0
MSC_84728.0,4
MSC_75639.0,5
MSC_51217.0,0
MSC_38748.0,6
MSC_67470.0,0
MSC_36625.0,0
MSC_45704.0,5
MSC_44550.0,6
MSC_75938.0,5
MSC_77108.0,0
MSC_40662.0,0
MSC_68991.0,4
MSC_76341.0,6
MSC_30985.0,4
MSC_73866.0,0
MSC_82497.0,6
MSC_53842.0,4
MSC_30050.0,4
MSC_67886.0,0
MSC_34801.0,5
MSC_86471.0,4
MSC_55694.0,4
MSC_73670.0,4
MSC_50429.0,0
MSC_34834.0,0
MSC_28488.0,6
MSC_85553.0,0
MSC_71878.0,5
MSC_36289.0,6
MSC_85198.0,6
MSC_66416.0,0
MSC_33366.0,6
MSC_31995.0,5
MSC_29239.0,0
MSC_24737.0,0
MSC_51958.0,5
MSC_70000.0,4
MSC_82698.0,4
MSC_59282.0,6
MSC_80853.0,4
MSC_86463.0,6
MSC_32865.0,6
MSC_74480.0,4
MSC_22064.0,6
MSC_24691.0,1
MSC_81809.0,0
MSC_59195.0,6
MSC_56471.0,5
MSC_56523.0,4
MSC_88691.0,6
MSC_87655.0,5
MSC_79998.0,6
MSC_41884.0,4
MSC_88143.0,0
MSC_41385.0,4
MSC_61686.0,0
MSC_40302.0,4
MSC_46053.0,4
MSC_51722.0,6
MSC_40180.0,6
MSC_46171.0,0
MSC_71090.0,5
MSC_79753.0,0
MSC_23713.0,6
MSC_55776.0,6
MSC_41611.0,6
MSC_44828.0,3
MSC_80186.0,4
MSC_34497.0,4
MSC_58421.0,3
MSC_20273.0,4
MSC_75957.0,4
MSC_39711.0,6
MSC_63914.0,5
MSC_35264.0,5
MSC_20238.0,6
MSC_28928.0,6
MSC_37558.0,0
MSC_28630.0,6
MSC_20453.0,4
MSC_36951.0,5
MSC_44636.0,6
MSC_81466.0,5
MSC_21879.0,6
MSC_26235.0,4
MSC_22034.0,5
MSC_73909.0,4
MSC_29405.0,0
MSC_69424.0,4
MSC_54713.0,1
MSC_55944.0,4
MSC_26680.0,6
MSC_23674.0,5
MSC_25558.0,0
MSC_47836.0,0
MSC_53174.0,6
MSC_75353.0,2
MSC_40714.0,0
MSC_35208.0,1
MSC_66641.0,0
MSC_82288.0,1
MSC_59449.0,6
MSC_48058.0,0
MSC_70044.0,4
MSC_74328.0,4
MSC_28401.0,4
MSC_49245.0,0
MSC_37328.0,0
MSC_31216.0,6
MSC_83892.0,6
MSC_47350.0,5
MSC_88246.0,0
MSC_54653.0,0
MSC_38957.0,6
MSC_48981.0,6
MSC_80828.0,5
MSC_55059.0,4
MSC_46254.0,6
MSC_51352.0,5
MSC_80471.0,4
MSC_91546.0,1
MSC_74536.0,5
MSC_24673.0,6
MSC_81287.0,6
MSC_79239.0,0
MSC_57752.0,0
MSC_29379.0,5
MSC_20724.0,4
MSC_47996.0,0
MSC_53202.0,4
MSC_63796.0,4
MSC_49772.0,4
MSC_81565.0,4
MSC_61122.0,5
MSC_53160.0,6
MSC_32589.0,6
MSC_26745.0,0
MSC_44928.0,0
MSC_47787.0,4
MSC_85761.0,4
MSC_20144.0,0
MSC_20135.0,4
MSC_82697.0,5
MSC_68763.0,5
MSC_35075.0,0
MSC_59617.0,0
MSC_43650.0,3
MSC_31045.0,0
MSC_36464.0,6
MSC_34781.0,4
MSC_46901.0,2
MSC_56755.0,4
MSC_63093.0,6
MSC_40095.0,6
MSC_65423.0,6
MSC_90347.0,0
MSC_42852.0,0
MSC_44438.0,0
MSC_23898.0,6
MSC_63425.0,4
MSC_84237.0,0
MSC_67507.0,2
MSC_54693.0,6
MSC_86125.0,5
MSC_30908.0,6
MSC_89372.0,6
MSC_89637.0,4
MSC_85491.0,0
MSC_73732.0,4
MSC_58009.0,4
MSC_57139.0,3
MSC_91145.0,5
MSC_53925.0,3
MSC_77103.0,4
MSC_68435.0,6
MSC_65852.0,4
MSC_86751.0,6
MSC_75902.0,6
MSC_77700.0,5
MSC_29251.0,0
MSC_38710.0,0
MSC_85139.0,0
MSC_22325.0,6
MSC_77716.0,4
MSC_70188.0,5
MSC_91315.0,0
MSC_39505.0,6
MSC_48348.0,6
MSC_65525.0,4
MSC_87789.0,1
MSC_49510.0,0
MSC_59940.0,0
MSC_79770.0,0
MSC_79308.0,1
MSC_53284.0,0
MSC_78552.0,6
MSC_29170.0,4
MSC_40514.0,5
MSC_61881.0,0
MSC_78959.0,0
MSC_71773.0,0
MSC_36100.0,5
MSC_78021.0,2
MSC_66137.0,1
MSC_49467.0,0
MSC_51310.0,0
MSC_53613.0,6
MSC_49108.0,1
MSC_51273.0,5
MSC_27769.0,0
MSC_67866.0,1
MSC_23092.0,2
MSC_54353.0,4
MSC_86864.0,2
MSC_30422.0,6
MSC_80090.0,1
MSC_31010.0,5
MSC_87464.0,4
MSC_54029.0,6
MSC_51703.0,0
MSC_23519.0,0
MSC_72579.0,3
MSC_72562.0,0
MSC_37604.0,4
MSC_44799.0,6
MSC_28136.0,4
MSC_60115.0,6
MSC_43892.0,1
MSC_29826.0,0
MSC_45400.0,5
MSC_83633.0,4
MSC_76416.0,4
MSC_64187.0,0
MSC_41331.0,0
MSC_47598.0,5
MSC_20385.0,4
MSC_73395.0,6
MSC_24980.0,4
MSC_90010.0,0
MSC_80219.0,4
MSC_30216.0,1
MSC_84125.0,4
MSC_88304.0,4
MSC_37863.0,4
MSC_56658.0,2
MSC_50752.0,0
MSC_85989.0,0
MSC_46090.0,5
MSC_64535.0,1
MSC_83563.0,0
MSC_54274.0,0
MSC_27135.0,0
MSC_35797.0,4
MSC_71664.0,4
MSC_80842.0,5
MSC_36082.0,5
MSC_38627.0,4
MSC_64381.0,6
MSC_79361.0,6
MSC_88094.0,0
MSC_45970.0,2
MSC_85543.0,1
MSC_27572.0,5
MSC_53305.0,0
MSC_67906.0,6
MSC_89126.0,4
MSC_89659.0,0
MSC_39589.0,5
MSC_45676.0,5
MSC_38039.0,1
MSC_72430.0,0
MSC_49791.0,6
MSC_49470.0,0
MSC_30175.0,5
MSC_90892.0,5
MSC_60894.0,6
MSC_52902.0,4
MSC_80963.0,4
MSC_64384.0,0
MSC_36391.0,6
MSC_63374.0,1
MSC_78913.0,4
MSC_29996.0,6
MSC_89808.0,5
MSC_66879.0,5
MSC_36131.0,0
MSC_27651.0,0
MSC_78746.0,0
MSC_24435.0,4
MSC_45331.0,6
MSC_38240.0,5
MSC_64552.0,3
MSC_75913.0,0
MSC_80364.0,6
MSC_83275.0,6
MSC_45377.0,0
MSC_26146.0,0
MSC_47127.0,0
MSC_29645.0,6
MSC_60572.0,0
MSC_52801.0,4
MSC_40278.0,0
MSC_40740.0,0
MSC_52525.0,5
MSC_26891.0,6
MSC_81502.0,6
MSC_67283.0,4
MSC_88591.0,0
MSC_22847.0,6
MSC_86052.0,0
MSC_31378.0,6
MSC_58430.0,4
MSC_51462.0,4
MSC_57926.0,6
MSC_70346.0,4
MSC_58376.0,6
MSC_20423.0,0
MSC_73524.0,6
MSC_67471.0,4
MSC_84072.0,6
MSC_79586.0,4
MSC_22396.0,6
MSC_31601.0,6
MSC_61872.0,4
MSC_47257.0,0
MSC_50372.0,6
MSC_44432.0,4
MSC_48196.0,6
MSC_27610.0,6
MSC_68899.0,5
MSC_27969.0,6
MSC_32856.0,6
MSC_89111.0,2
MSC_30894.0,5
MSC_48362.0,4
MSC_79295.0,1
MSC_32553.0,6
MSC_68732.0,0
MSC_64309.0,2
MSC_73352.0,4
MSC_36931.0,5
MSC_21045.0,0
MSC_34825.0,4
MSC_58550.0,1
MSC_62097.0,1
MSC_86940.0,6
MSC_73081.0,6
MSC_90770.0,0
MSC_53197.0,5
MSC_88574.0,2
MSC_35452.0,6
MSC_28764.0,0
MSC_86870.0,4
MSC_20055.0,0
MSC_34219.0,6
MSC_75086.0,0
MSC_80552.0,0
MSC_90570.0,4
MSC_89076.0,4
MSC_68781.0,3
MSC_24767.0,0
MSC_76484.0,2
MSC_62881.0,5
MSC_74125.0,6
MSC_33204.0,0
MSC_82839.0,5
MSC_61999.0,4
MSC_59909.0,5
MSC_42558.0,5
MSC_49885.0,3
MSC_77620.0,6
MSC_86503.0,5
MSC_85086.0,6
MSC_47324.0,5
MSC_31061.0,0
MSC_77161.0,6
MSC_70259.0,5
MSC_60902.0,6
MSC_35002.0,6
MSC_42118.0,4
MSC_24506.0,5
MSC_74441.0,6
MSC_49756.0,6
MSC_67640.0,6
MSC_27241.0,5
MSC_89396.0,0
MSC_37354.0,3
MSC_25584.0,0
MSC_48422.0,4
MSC_74257.0,6
MSC_41220.0,5
MSC_43806.0,5
MSC_61734.0,6
MSC_21127.0,4
MSC_29943.0,2
MSC_43254.0,4
MSC_41556.0,6
MSC_88268.0,4
MSC_68860.0,5
MSC_20861.0,6
MSC_72274.0,2
MSC_24621.0,0
MSC_55441.0,4
MSC_50057.0,6
MSC_77210.0,4
MSC_44641.0,4
MSC_33276.0,1
MSC_24739.0,0
MSC_32430.0,6
MSC_24430.0,4
MSC_73225.0,0
MSC_26279.0,4
MSC_33064.0,6
MSC_90835.0,5
MSC_66159.0,6
MSC_30661.0,0
MSC_44624.0,5
MSC_48301.0,6
MSC_40445.0,0
MSC_78010.0,0
MSC_58825.0,0
MSC_32546.0,6
MSC_89815.0,0
MSC_33959.0,0
MSC_33969.0,0
MSC_69530.0,5
MSC_73165.0,0
MSC_27431.0,0
MSC_67501.0,6
MSC_63305.0,5
MSC_24279.0,0
MSC_84080.0,4
MSC_73241.0,6
MSC_81632.0,0
MSC_60883.0,4
MSC_29469.0,5
MSC_44236.0,5
MSC_59374.0,4
MSC_48558.0,4
MSC_78260.0,5
MSC_70495.0,6
MSC_60605.0,6
MSC_46932.0,0
MSC_75946.0,6
MSC_20204.0,6
MSC_31880.0,6
MSC_67194.0,0
MSC_36687.0,6
MSC_86407.0,6
MSC_91682.0,5
MSC_66750.0,5
MSC_91669.0,6
MSC_80218.0,0
MSC_59703.0,5
MSC_59191.0,6
MSC_85686.0,5
MSC_89001.0,4
MSC_78853.0,6
MSC_39548.0,6
MSC_50052.0,5
MSC_52175.0,6
MSC_81434.0,5
MSC_39738.0,0
MSC_64529.0,6
MSC_31351.0,5
MSC_74024.0,6
MSC_91612.0,4
MSC_81913.0,4
MSC_49773.0,5
MSC_75857.0,6
MSC_26342.0,6
MSC_32998.0,5
MSC_32293.0,0
MSC_35043.0,6
MSC_62474.0,2
MSC_91152.0,0
MSC_90072.0,0
MSC_34955.0,5
MSC_86430.0,5
MSC_43821.0,6
MSC_28260.0,5
MSC_69502.0,4
MSC_83416.0,4
MSC_71759.0,2
MSC_26981.0,5
MSC_50290.0,4
MSC_88856.0,6
MSC_35896.0,6
MSC_42358.0,0
MSC_28182.0,0
MSC_28742.0,2
MSC_88884.0,5
MSC_80560.0,0
MSC_46846.0,6
MSC_86467.0,0
MSC_81969.0,0
MSC_65803.0,5
MSC_52243.0,0
MSC_49221.0,2
MSC_82457.0,5
MSC_63804.0,6
MSC_38339.0,4
MSC_64018.0,5
MSC_36966.0,4
MSC_68614.0,2
MSC_58248.0,1
MSC_33131.0,0
MSC_46137.0,2
MSC_48992.0,0
MSC_76542.0,0
MSC_86130.0,4
MSC_59907.0,0
MSC_20035.0,5
MSC_49078.0,6
MSC_73020.0,0
MSC_70255.0,0
MSC_47445.0,0
MSC_68895.0,5
MSC_78550.0,4
MSC_58407.0,0
MSC_91066.0,6
MSC_78572.0,4
MSC_59799.0,2
MSC_61429.0,6
MSC_23060.0,0
MSC_34211.0,1
MSC_23319.0,4
MSC_72096.0,2
MSC_20562.0,6
MSC_68419.0,0
MSC_73734.0,5
MSC_27694.0,0
MSC_56644.0,0
MSC_91306.0,0
MSC_30166.0,5
MSC_81867.0,5
MSC_40994.0,2
MSC_77332.0,6
MSC_88965.0,0
MSC_46998.0,4
MSC_56201.0,1
MSC_31253.0,0
MSC_33371.0,4
MSC_69113.0,5
MSC_65910.0,0
MSC_67577.0,5
MSC_23043.0,6
MSC_26777.0,0
MSC_91358.0,0
MSC_50838.0,5
MSC_60241.0,2
MSC_62242.0,6
MSC_83593.0,6
MSC_81367.0,4
MSC_42841.0,4
MSC_75278.0,0
MSC_89830.0,5
MSC_89567.0,0
MSC_28575.0,5
MSC_91186.0,0
MSC_48430.0,6
MSC_52450.0,5
MSC_52084.0,1
MSC_79573.0,4
MSC_79906.0,0
MSC_41291.0,0
MSC_77015.0,6
MSC_71086.0,4
MSC_79948.0,3
MSC_43528.0,4
MSC_67695.0,0
MSC_57972.0,5
MSC_69989.0,0
MSC_39266.0,5
MSC_44576.0,6
MSC_34590.0,6
MSC_62762.0,6
MSC_44087.0,5
MSC_55827.0,3
MSC_46465.0,0
MSC_75894.0,5
MSC_56344.0,5
MSC_58466.0,2
MSC_31584.0,6
MSC_46559.0,5
MSC_62633.0,0
MSC_25463.0,6
MSC_23983.0,4
MSC_64969.0,0
MSC_32365.0,0
MSC_39776.0,0
MSC_70827.0,4
MSC_70378.0,5
MSC_88065.0,4
MSC_52892.0,0
MSC_89134.0,3
MSC_25673.0,4
MSC_83924.0,6
MSC_77289.0,4
MSC_47584.0,6
MSC_31697.0,0
MSC_35667.0,6
MSC_80331.0,4
MSC_43808.0,5
MSC_73651.0,4
MSC_53683.0,4
MSC_71405.0,0
MSC_53167.0,6
MSC_26976.0,6
MSC_91089.0,6
MSC_39337.0,4
MSC_87267.0,0
MSC_27832.0,6
MSC_77745.0,5
MSC_30210.0,6
MSC_63832.0,4
MSC_62500.0,1
MSC_44918.0,5
MSC_47029.0,5
MSC_61528.0,0
MSC_52465.0,2
MSC_85744.0,6
MSC_90124.0,4
MSC_70808.0,3
MSC_62619.0,6
MSC_72515.0,6
MSC_80209.0,4
MSC_27279.0,5
MSC_60391.0,6
MSC_86523.0,5
MSC_44807.0,5
MSC_81849.0,5
MSC_70087.0,5
MSC_42783.0,0
MSC_56696.0,6
MSC_45765.0,5
MSC_40366.0,5
MSC_21899.0,3
MSC_69568.0,5
MSC_83589.0,5
MSC_31680.0,0
MSC_60759.0,4
MSC_74300.0,0
MSC_78008.0,4
MSC_83075.0,0
MSC_69866.0,5
MSC_63820.0,0
MSC_88406.0,4
MSC_39318.0,5
MSC_44509.0,5
MSC_30511.0,6
MSC_20494.0,6
MSC_46922.0,4
MSC_60053.0,6
MSC_47180.0,0
MSC_51351.0,4
MSC_77533.0,6
MSC_87547.0,5
MSC_58237.0,6
MSC_72765.0,0
MSC_64525.0,6
MSC_20246.0,0
MSC_46847.0,0
MSC_78656.0,6
MSC_38084.0,0
MSC_68433.0,5
MSC_21611.0,6
MSC_53031.0,5
MSC_56671.0,0
MSC_41232.0,6
MSC_77352.0,6
MSC_39041.0,2
MSC_23363.0,5
MSC_68883.0,5
MSC_87437.0,4
MSC_36943.0,0
MSC_75362.0,6
MSC_84016.0,4
MSC_79067.0,6
MSC_89377.0,5
MSC_66300.0,2
MSC_75329.0,6
MSC_59770.0,3
MSC_71642.0,1
MSC_71496.0,6
MSC_89017.0,4
MSC_75840.0,6
MSC_60574.0,5
MSC_44630.0,4
MSC_90190.0,6
MSC_30082.0,6
MSC_88550.0,5
MSC_78528.0,6
MSC_27668.0,6
MSC_39564.0,4
MSC_87812.0,0
MSC_26144.0,4
MSC_61995.0,6
MSC_86259.0,0
MSC_82373.0,6
MSC_46055.0,6
MSC_71725.0,0
MSC_21475.0,5
MSC_25682.0,6
MSC_68965.0,0
MSC_91049.0,4
MSC_87070.0,6
MSC_36284.0,0
MSC_53464.0,5
MSC_48629.0,6
MSC_27364.0,0
MSC_75008.0,5
MSC_53433.0,5
MSC_41278.0,0
MSC_44621.0,6
MSC_22391.0,6
MSC_66892.0,0
MSC_74946.0,6
MSC_83444.0,6
MSC_42298.0,6
MSC_90748.0,4
MSC_22489.0,5
MSC_48269.0,5
MSC_80502.0,3
MSC_58600.0,5
MSC_38458.0,4
MSC_83189.0,4
MSC_23771.0,5
MSC_71066.0,6
MSC_91151.0,6
MSC_38390.0,5
MSC_70737.0,0
MSC_66413.0,6
MSC_59464.0,6
MSC_73486.0,4
MSC_39001.0,5
MSC_51933.0,4
MSC_43733.0,6
MSC_74326.0,0
MSC_52020.0,5
MSC_68893.0,0
MSC_26709.0,4
MSC_31190.0,6
MSC_71845.0,0
MSC_43773.0,2
MSC_26251.0,5
MSC_49216.0,6
MSC_22330.0,4
MSC_65520.0,4
MSC_33083.0,1
MSC_79499.0,4
MSC_21177.0,4
MSC_41806.0,5
MSC_89564.0,5
MSC_53166.0,5
MSC_25530.0,4
MSC_26086.0,6
MSC_22663.0,5
MSC_37843.0,3
MSC_52740.0,4
MSC_54356.0,6
MSC_64765.0,3
MSC_86981.0,4
MSC_71703.0,6
MSC_60992.0,0
MSC_88205.0,6
MSC_81194.0,4
MSC_22301.0,4
MSC_80055.0,4
MSC_39962.0,0
MSC_43082.0,4
MSC_85620.0,0
MSC_43340.0,6
MSC_85741.0,0
MSC_43933.0,6
MSC_55562.0,5
MSC_82930.0,6
MSC_47440.0,4
MSC_74229.0,6
MSC_22102.0,1
MSC_78534.0,3
MSC_26951.0,5
MSC_58514.0,0
MSC_20808.0,6
MSC_35678.0,0
MSC_89879.0,6
MSC_70344.0,0
MSC_29010.0,4
MSC_63046.0,6
MSC_61959.0,2
MSC_39251.0,0
MSC_22469.0,4
MSC_30602.0,6
MSC_38675.0,5
MSC_87431.0,5
MSC_46433.0,0
MSC_33805.0,0
MSC_80639.0,6
MSC_57561.0,4
MSC_53330.0,6
MSC_30785.0,4
MSC_47853.0,4
MSC_69873.0,6
MSC_48698.0,4
MSC_48774.0,5
MSC_41252.0,4
MSC_81408.0,1
MSC_82195.0,6
MSC_33357.0,5
MSC_46681.0,0
MSC_81252.0,5
MSC_21691.0,5
MSC_60135.0,0
MSC_57580.0,5
MSC_76948.0,2
MSC_34175.0,1
MSC_87339.0,5
MSC_59268.0,4
MSC_90930.0,6
MSC_33668.0,0
MSC_59097.0,4
MSC_90977.0,6
MSC_73984.0,0
MSC_33973.0,6
MSC_30781.0,0
MSC_31969.0,0
MSC_51896.0,0
MSC_45773.0,4
MSC_90621.0,0
MSC_32444.0,0
MSC_33864.0,6
MSC_64767.0,0
MSC_35167.0,0
MSC_68924.0,6
MSC_47330.0,4
MSC_33197.0,0
MSC_24535.0,6
MSC_36290.0,6
MSC_46842.0,1
MSC_47177.0,0
MSC_31022.0,4
MSC_57941.0,6
MSC_76707.0,1
MSC_28463.0,5
MSC_66438.0,6
MSC_49854.0,5
MSC_78807.0,6
MSC_41794.0,6
MSC_27002.0,0
MSC_22791.0,6
MSC_87623.0,6
MSC_29858.0,3
MSC_24770.0,6
MSC_20429.0,2
MSC_41644.0,3
MSC_25961.0,0
MSC_27687.0,6
MSC_69496.0,0
MSC_55934.0,5
MSC_63868.0,6
MSC_36274.0,4
MSC_20932.0,6
MSC_51041.0,6
MSC_85877.0,5
MSC_91117.0,6
MSC_68967.0,0
MSC_34298.0,6
MSC_37213.0,5
MSC_49992.0,4
MSC_58414.0,6
MSC_61159.0,2
MSC_82409.0,0
MSC_66417.0,4
MSC_33593.0,5
MSC_25303.0,1
MSC_20271.0,3
MSC_70624.0,6
MSC_55251.0,4
MSC_28967.0,6
MSC_76690.0,2
MSC_71213.0,4
MSC_42157.0,4
MSC_67297.0,2
MSC_74783.0,4
MSC_87645.0,0
MSC_71397.0,0
MSC_53839.0,4
MSC_88734.0,4
MSC_55218.0,1
MSC_35030.0,5
MSC_44319.0,4
MSC_30044.0,6
MSC_27090.0,6
MSC_69244.0,5
MSC_25624.0,2
MSC_63047.0,6
MSC_28505.0,4
MSC_32581.0,5
MSC_75790.0,0
MSC_36919.0,0
MSC_84038.0,0
MSC_25193.0,5
MSC_80301.0,6
MSC_20073.0,6
MSC_49939.0,6
MSC_61857.0,0
MSC_87144.0,3
MSC_53576.0,0
MSC_22431.0,4
MSC_48599.0,0
MSC_40104.0,1
MSC_73104.0,0
MSC_21343.0,5
MSC_78905.0,6
MSC_46512.0,6
MSC_83908.0,0
MSC_34359.0,6
MSC_21731.0,0
MSC_61079.0,0
MSC_22482.0,4
MSC_67607.0,5
MSC_57672.0,0
MSC_57541.0,4
MSC_61349.0,6
MSC_35058.0,4
MSC_32253.0,1
MSC_77119.0,0
MSC_36778.0,4
MSC_84644.0,5
MSC_35270.0,4
MSC_74173.0,5
MSC_32292.0,5
MSC_47545.0,0
MSC_63379.0,6
MSC_48815.0,5
MSC_72106.0,0
MSC_25265.0,0
MSC_23774.0,6
MSC_64150.0,6
MSC_69432.0,0
MSC_76448.0,0
MSC_52406.0,6
MSC_69004.0,0
MSC_85248.0,5
MSC_69309.0,0
MSC_41327.0,1
MSC_73541.0,5
MSC_71168.0,0
MSC_28006.0,0
MSC_41632.0,1
MSC_23712.0,6
MSC_57601.0,1
MSC_27850.0,5
MSC_58373.0,6
MSC_79986.0,0
MSC_91289.0,0
MSC_67656.0,4
MSC_52549.0,6
MSC_73891.0,0
MSC_78886.0,5
MSC_77429.0,4
MSC_21835.0,6
MSC_32479.0,6
MSC_69248.0,0
MSC_36975.0,1
MSC_85031.0,6
MSC_78635.0,5
MSC_77194.0,5
MSC_26791.0,6
MSC_62311.0,6
MSC_89335.0,0
MSC_31309.0,6
MSC_29236.0,5
MSC_62281.0,0
MSC_91283.0,0
MSC_25278.0,4
MSC_69029.0,0
MSC_46232.0,6
MSC_68315.0,4
MSC_20791.0,4
MSC_51201.0,0
MSC_36997.0,4
MSC_21721.0,6
MSC_52085.0,0
MSC_74664.0,6
MSC_39112.0,0
MSC_53131.0,3
MSC_40778.0,0
MSC_63288.0,4
MSC_48901.0,0
MSC_79064.0,1
MSC_49278.0,0
MSC_27683.0,2
MSC_51841.0,1
MSC_86690.0,4
MSC_78307.0,0
MSC_35394.0,5
MSC_75777.0,6
MSC_32070.0,5
MSC_44695.0,5
MSC_29632.0,4
MSC_47702.0,5
MSC_58709.0,0
MSC_85767.0,6
MSC_25238.0,3
MSC_60192.0,2
MSC_52452.0,6
MSC_81224.0,1
MSC_70834.0,5
MSC_47711.0,6
MSC_83584.0,4
MSC_20834.0,4
MSC_40832.0,4
MSC_78758.0,5
MSC_35953.0,6
MSC_60051.0,6
MSC_37695.0,0
MSC_89273.0,0
MSC_46437.0,2
MSC_61611.0,6
MSC_82744.0,4
MSC_77751.0,6
MSC_49251.0,0
MSC_76980.0,6
MSC_46599.0,5
MSC_39271.0,4
MSC_60395.0,5
MSC_32108.0,6
MSC_31550.0,4
MSC_74032.0,6
MSC_83982.0,4
MSC_89136.0,4
MSC_58371.0,4
MSC_22590.0,5
MSC_50569.0,5
MSC_87218.0,2
MSC_48070.0,0
MSC_45392.0,6
MSC_56221.0,0
MSC_78626.0,0
MSC_69711.0,1
MSC_78645.0,4
MSC_47244.0,6
MSC_57724.0,5
MSC_53593.0,0
MSC_51019.0,5
MSC_49274.0,6
MSC_89806.0,2
MSC_34513.0,0
MSC_73378.0,2
MSC_49980.0,5
MSC_41545.0,0
MSC_86294.0,5
MSC_79367.0,2
MSC_45584.0,0
MSC_77198.0,6
MSC_47276.0,5
MSC_69458.0,0
MSC_78503.0,0
MSC_85393.0,2
MSC_85796.0,0
MSC_80773.0,6
MSC_88822.0,4
MSC_67796.0,5
MSC_83774.0,4
MSC_39915.0,5
MSC_48575.0,0
MSC_67987.0,5
MSC_63351.0,5
MSC_54330.0,4
MSC_47980.0,5
MSC_50654.0,0
MSC_89677.0,5
MSC_29083.0,3
MSC_84749.0,2
MSC_70612.0,4
MSC_52796.0,3
MSC_82937.0,1
MSC_75945.0,6
MSC_37550.0,5
MSC_40844.0,4
MSC_29704.0,3
MSC_75702.0,5
MSC_41572.0,1
MSC_31007.0,4
MSC_78679.0,6
MSC_29384.0,5
MSC_26148.0,6
MSC_54877.0,3
MSC_60288.0,0
MSC_68077.0,4
MSC_28239.0,0
MSC_51007.0,0
MSC_59953.0,0
MSC_91327.0,6
MSC_59111.0,5
MSC_79029.0,1
MSC_58405.0,6
MSC_37482.0,6
MSC_69973.0,5
MSC_35337.0,2
MSC_43201.0,5
MSC_69155.0,5
MSC_28491.0,5
MSC_69751.0,6
MSC_40912.0,5
MSC_24218.0,0
MSC_24302.0,0
MSC_61049.0,6
MSC_73485.0,5
MSC_56121.0,5
MSC_33423.0,0
MSC_50996.0,6
MSC_52031.0,6
MSC_73336.0,5
MSC_66512.0,0
MSC_56315.0,5
MSC_85038.0,4
MSC_26901.0,6
MSC_35255.0,1
MSC_74493.0,5
MSC_44827.0,0
MSC_79699.0,5
MSC_42589.0,6
MSC_32028.0,0
MSC_52193.0,6
MSC_20619.0,2
MSC_80151.0,1
MSC_46033.0,5
MSC_59950.0,5
MSC_25844.0,6
MSC_29098.0,0
MSC_79612.0,6
MSC_72413.0,0
MSC_89778.0,0
MSC_76840.0,0
MSC_35754.0,4
MSC_77735.0,2
MSC_71822.0,2
MSC_39387.0,0
MSC_29028.0,0
MSC_82476.0,5
MSC_52180.0,1
MSC_55403.0,5
MSC_61547.0,6
MSC_52202.0,5
MSC_70016.0,4
MSC_72608.0,0
MSC_46434.0,5
MSC_41752.0,3
MSC_52163.0,0
MSC_45113.0,6
MSC_56720.0,5
MSC_25581.0,6
MSC_67447.0,6
MSC_41110.0,0
MSC_30596.0,0
MSC_29933.0,1
MSC_27931.0,0
MSC_24527.0,6
